"TimeStamp","Sp Parametro VALOR ATUAL CONCENTRACAO FERM MF2","Transmissor de Vazao VAZÃO DE SANGRIA DO MF2","Transmissor de Vazao MF-02"
"7/25/2024 10:25","50","0","3,518.30"
"7/25/2024 10:25","50","0","3,517.83"
"7/25/2024 10:26","50","0","3,515.16"
"7/25/2024 10:26","50","0","3,507.34"
"7/25/2024 10:26","50","0","3,499.53"
"7/25/2024 10:26","50","0","3,491.72"
"7/25/2024 10:26","50","0","3,483.91"
"7/25/2024 10:26","50","0","3,476.09"
"7/25/2024 10:27","50","0","3,473.02"
"7/25/2024 10:27","50","0","3,480.98"
"7/25/2024 10:27","50","0","3,488.95"
"7/25/2024 10:27","50","0","3,496.92"
"7/25/2024 10:27","50","0","3,504.89"
"7/25/2024 10:27","50","0","3,512.86"
"7/25/2024 10:28","50","0","3,519.94"
"7/25/2024 10:28","50","0","3,524.94"
"7/25/2024 10:28","50","0","3,529.94"
"7/25/2024 10:28","50","0","3,534.94"
"7/25/2024 10:28","50","0","3,539.94"
"7/25/2024 10:28","50","0","3,544.94"
"7/25/2024 10:29","50","0","3,550.22"
"7/25/2024 10:29","50","0","3,556.16"
"7/25/2024 10:29","50","0","3,562.09"
"7/25/2024 10:29","50","0","3,568.03"
"7/25/2024 10:29","50","0","3,573.97"
"7/25/2024 10:29","50","0","3,579.91"
"7/25/2024 10:30","50","0","3,582.84"
"7/25/2024 10:30","50","0","3,578.78"
"7/25/2024 10:30","50","0","3,574.72"
"7/25/2024 10:30","50","0","3,570.66"
"7/25/2024 10:30","50","0","3,566.59"
"7/25/2024 10:30","50","0","3,562.53"
"7/25/2024 10:31","50","0","3,559.88"
"7/25/2024 10:31","50","0","3,560.50"
"7/25/2024 10:31","50","0","3,561.12"
"7/25/2024 10:31","50","0","3,561.75"
"7/25/2024 10:31","50","0","3,562.38"
"7/25/2024 10:31","50","0","3,563.00"
"7/25/2024 10:32","50","0","3,563.53"
"7/25/2024 10:32","50","0","3,563.84"
"7/25/2024 10:32","50","0","3,564.16"
"7/25/2024 10:32","50","0","3,564.47"
"7/25/2024 10:32","50","0","3,564.78"
"7/25/2024 10:32","50","0","3,565.09"
"7/25/2024 10:33","50","0","3,566.16"
"7/25/2024 10:33","50","0","3,568.97"
"7/25/2024 10:33","50","0","3,571.78"
"7/25/2024 10:33","50","0","3,574.59"
"7/25/2024 10:33","50","0","3,577.41"
"7/25/2024 10:33","50","0","3,580.22"
"7/25/2024 10:34","50","0","3,584.25"
"7/25/2024 10:34","50","0","3,591.12"
"7/25/2024 10:34","50","0","3,598.00"
"7/25/2024 10:34","50","0","3,604.88"
"7/25/2024 10:34","50","0","3,611.75"
"7/25/2024 10:34","50","0","3,618.62"
"7/25/2024 10:35","50","0","3,623.77"
"7/25/2024 10:35","50","0","3,624.86"
"7/25/2024 10:35","50","0","3,625.95"
"7/25/2024 10:35","50","0","3,627.05"
"7/25/2024 10:35","50","0","3,628.14"
"7/25/2024 10:35","50","0","3,629.23"
"7/25/2024 10:36","50","0","3,628.17"
"7/25/2024 10:36","50","0","3,622.08"
"7/25/2024 10:36","50","0","3,615.98"
"7/25/2024 10:36","50","0","3,609.89"
"7/25/2024 10:36","50","0","3,603.80"
"7/25/2024 10:36","50","0","3,597.70"
"7/25/2024 10:37","50","0","3,595.17"
"7/25/2024 10:37","50","0","3,600.95"
"7/25/2024 10:37","50","0","3,606.73"
"7/25/2024 10:37","50","0","3,612.52"
"7/25/2024 10:37","50","0","3,618.30"
"7/25/2024 10:37","50","0","3,624.08"
"7/25/2024 10:38","50","0","3,629.81"
"7/25/2024 10:38","50","0","3,635.44"
"7/25/2024 10:38","50","0","3,641.06"
"7/25/2024 10:38","50","0","3,646.69"
"7/25/2024 10:38","50","0","3,652.31"
"7/25/2024 10:38","57.5","0","3,657.94"
"7/25/2024 10:39","80","0","3,662.58"
"7/25/2024 10:39","80","0","3,664.92"
"7/25/2024 10:39","80","0","3,667.27"
"7/25/2024 10:39","80","0","3,669.61"
"7/25/2024 10:39","80","0","3,671.95"
"7/25/2024 10:39","80","0","3,674.30"
"7/25/2024 10:40","80","0","3,674.95"
"7/25/2024 10:40","80","0","3,671.67"
"7/25/2024 10:40","80","0","3,668.39"
"7/25/2024 10:40","80","0","3,665.11"
"7/25/2024 10:40","80","0","3,661.83"
"7/25/2024 10:40","80","0","3,658.55"
"7/25/2024 10:41","80","0","3,656.86"
"7/25/2024 10:41","80","0","3,658.89"
"7/25/2024 10:41","80","0","3,660.92"
"7/25/2024 10:41","80","0","3,662.95"
"7/25/2024 10:41","80","0","3,664.98"
"7/25/2024 10:41","80","0","3,667.02"
"7/25/2024 10:42","80","0","3,670.27"
"7/25/2024 10:42","80","0","3,676.36"
"7/25/2024 10:42","80","0","3,682.45"
"7/25/2024 10:42","80","0","3,688.55"
"7/25/2024 10:42","80","0","3,694.64"
"7/25/2024 10:42","80","0","3,700.73"
"7/25/2024 10:43","80","0","3,704.16"
"7/25/2024 10:43","80","0","3,701.34"
"7/25/2024 10:43","80","0","3,698.53"
"7/25/2024 10:43","80","0","3,695.72"
"7/25/2024 10:43","80","0","3,692.91"
"7/25/2024 10:43","80","0","3,690.09"
"7/25/2024 10:44","80","0","3,690.05"
"7/25/2024 10:44","80","0","3,696.45"
"7/25/2024 10:44","80","0","3,702.86"
"7/25/2024 10:44","80","0","3,709.27"
"7/25/2024 10:44","80","0","3,715.67"
"7/25/2024 10:44","80","0","3,722.08"
"7/25/2024 10:45","80","0","3,728.44"
"7/25/2024 10:45","80","0","3,734.69"
"7/25/2024 10:45","80","0","3,740.94"
"7/25/2024 10:45","80","0","3,747.19"
"7/25/2024 10:45","80","0","3,753.44"
"7/25/2024 10:45","80","0","3,759.69"
"7/25/2024 10:46","80","0","3,764.58"
"7/25/2024 10:46","80","0","3,766.30"
"7/25/2024 10:46","80","0","3,768.02"
"7/25/2024 10:46","80","0","3,769.73"
"7/25/2024 10:46","80","0","3,771.45"
"7/25/2024 10:46","80","0","3,773.17"
"7/25/2024 10:47","80","0","3,774.00"
"7/25/2024 10:47","80","0","3,772.75"
"7/25/2024 10:47","80","0","3,771.50"
"7/25/2024 10:47","80","0","3,770.25"
"7/25/2024 10:47","80","0","3,769.00"
"7/25/2024 10:47","80","0","3,767.75"
"7/25/2024 10:48","80","0","3,768.28"
"7/25/2024 10:48","80","0","3,772.97"
"7/25/2024 10:48","80","0","3,777.66"
"7/25/2024 10:48","80","0","3,782.34"
"7/25/2024 10:48","80","0","3,787.03"
"7/25/2024 10:48","80","0","3,791.72"
"7/25/2024 10:49","80","0","3,794.30"
"7/25/2024 10:49","80","0","3,791.95"
"7/25/2024 10:49","80","0","3,789.61"
"7/25/2024 10:49","80","0","3,787.27"
"7/25/2024 10:49","80","0","3,784.92"
"7/25/2024 10:49","80","0","3,782.58"
"7/25/2024 10:50","80","0","3,784.22"
"7/25/2024 10:50","80","0","3,795.16"
"7/25/2024 10:50","80","0","3,806.09"
"7/25/2024 10:50","80","0","3,817.03"
"7/25/2024 10:50","80","0","3,827.97"
"7/25/2024 10:50","80","0","3,838.91"
"7/25/2024 10:51","80","0","3,846.00"
"7/25/2024 10:51","80","0","3,844.12"
"7/25/2024 10:51","80","0","3,842.25"
"7/25/2024 10:51","80","0","3,840.38"
"7/25/2024 10:51","80","0","3,838.50"
"7/25/2024 10:51","80","0","3,836.62"
"7/25/2024 10:52","80","0","3,836.39"
"7/25/2024 10:52","80","0","3,839.98"
"7/25/2024 10:52","80","0","3,843.58"
"7/25/2024 10:52","80","0","3,847.17"
"7/25/2024 10:52","80","0","3,850.77"
"7/25/2024 10:52","80","0","3,854.36"
"7/25/2024 10:53","80","0","3,857.91"
"7/25/2024 10:53","80","0","3,861.34"
"7/25/2024 10:53","80","0","3,864.78"
"7/25/2024 10:53","80","0","3,868.22"
"7/25/2024 10:53","80","0","3,871.66"
"7/25/2024 10:53","80","0","3,875.09"
"7/25/2024 10:54","80","0","3,880.27"
"7/25/2024 10:54","80","0","3,889.48"
"7/25/2024 10:54","80","0","3,898.70"
"7/25/2024 10:54","80","0","3,907.92"
"7/25/2024 10:54","80","0","3,917.14"
"7/25/2024 10:54","80","0","3,926.36"
"7/25/2024 10:55","80","0","3,930.66"
"7/25/2024 10:55","80","0","3,923.47"
"7/25/2024 10:55","80","0","3,916.28"
"7/25/2024 10:55","80","0","3,909.09"
"7/25/2024 10:55","80","0","3,901.91"
"7/25/2024 10:55","80","0","3,894.72"
"7/25/2024 10:56","80","0","3,890.39"
"7/25/2024 10:56","80","0","3,892.73"
"7/25/2024 10:56","80","0","3,895.08"
"7/25/2024 10:56","80","0","3,897.42"
"7/25/2024 10:56","80","0","3,899.77"
"7/25/2024 10:56","80","0","3,902.11"
"7/25/2024 10:57","80","0","3,905.86"
"7/25/2024 10:57","80","0","3,912.89"
"7/25/2024 10:57","80","0","3,919.92"
"7/25/2024 10:57","80","0","3,926.95"
"7/25/2024 10:57","80","0","3,933.98"
"7/25/2024 10:57","80","0","3,941.02"
"7/25/2024 10:58","80","0","3,944.67"
"7/25/2024 10:58","80","0","3,940.45"
"7/25/2024 10:58","80","0","3,936.23"
"7/25/2024 10:58","80","0","3,932.02"
"7/25/2024 10:58","80","0","3,927.80"
"7/25/2024 10:58","80","0","3,923.58"
"7/25/2024 10:59","80","0","3,921.38"
"7/25/2024 10:59","80","0","3,923.88"
"7/25/2024 10:59","80","0","3,926.38"
"7/25/2024 10:59","80","0","3,928.88"
"7/25/2024 10:59","80","0","3,931.38"
"7/25/2024 10:59","80","0","3,933.88"
"7/25/2024 11:00","80","0","3,937.73"
"7/25/2024 11:00","80","0","3,944.77"
"7/25/2024 11:00","80","0","3,951.80"
"7/25/2024 11:00","80","0","3,958.83"
"7/25/2024 11:00","80","0","3,965.86"
"7/25/2024 11:00","80","0","3,972.89"
"7/25/2024 11:01","80","0","3,977.62"
"7/25/2024 11:01","80","0","3,977.00"
"7/25/2024 11:01","80","0","3,976.38"
"7/25/2024 11:01","80","0","3,975.75"
"7/25/2024 11:01","80","0","3,975.12"
"7/25/2024 11:01","80","0","3,974.50"
"7/25/2024 11:02","80","0","3,976.97"
"7/25/2024 11:02","80","0","3,986.66"
"7/25/2024 11:02","80","0","3,996.34"
"7/25/2024 11:02","80","0","4,006.03"
"7/25/2024 11:02","80","0","4,015.72"
"7/25/2024 11:02","80","0","4,025.41"
"7/25/2024 11:03","80","0","4,031.20"
"7/25/2024 11:03","80","0","4,027.92"
"7/25/2024 11:03","80","0","4,024.64"
"7/25/2024 11:03","80","0","4,021.36"
"7/25/2024 11:03","80","0","4,018.08"
"7/25/2024 11:03","80","0","4,014.80"
"7/25/2024 11:04","80","0","4,012.97"
"7/25/2024 11:04","80","0","4,014.53"
"7/25/2024 11:04","80","0","4,016.09"
"7/25/2024 11:04","80","0","4,017.66"
"7/25/2024 11:04","80","0","4,019.22"
"7/25/2024 11:04","80","0","4,020.78"
"7/25/2024 11:05","80","0","4,023.38"
"7/25/2024 11:05","80","0","4,028.38"
"7/25/2024 11:05","80","0","4,033.38"
"7/25/2024 11:05","80","0","4,038.38"
"7/25/2024 11:05","80","0","4,043.38"
"7/25/2024 11:05","80","0","4,048.38"
"7/25/2024 11:06","80","0","4,052.86"
"7/25/2024 11:06","80","0","4,056.14"
"7/25/2024 11:06","80","0","4,059.42"
"7/25/2024 11:06","80","0","4,062.70"
"7/25/2024 11:06","80","0","4,065.98"
"7/25/2024 11:06","80","0","4,069.27"
"7/25/2024 11:07","80","0","4,080.19"
"7/25/2024 11:07","80","0","4,108.94"
"7/25/2024 11:07","80","0","4,137.69"
"7/25/2024 11:07","80","0","4,166.44"
"7/25/2024 11:07","80","0","4,195.19"
"7/25/2024 11:07","80","0","4,223.94"
"7/25/2024 11:08","80","0","4,240.97"
"7/25/2024 11:08","80","0","4,230.66"
"7/25/2024 11:08","80","0","4,220.34"
"7/25/2024 11:08","80","0","4,210.03"
"7/25/2024 11:08","80","0","4,199.72"
"7/25/2024 11:08","80","0","4,189.41"
"7/25/2024 11:09","80","0","4,178.16"
"7/25/2024 11:09","80","0","4,164.72"
"7/25/2024 11:09","80","0","4,151.28"
"7/25/2024 11:09","80","0","4,137.84"
"7/25/2024 11:09","80","0","4,124.41"
"7/25/2024 11:09","80","0","4,110.97"
"7/25/2024 11:10","80","0","4,101.42"
"7/25/2024 11:10","80","0","4,100.95"
"7/25/2024 11:10","80","0","4,100.48"
"7/25/2024 11:10","80","0","4,100.02"
"7/25/2024 11:10","80","0","4,099.55"
"7/25/2024 11:10","80","0","4,099.08"
"7/25/2024 11:11","80","0","4,100.44"
"7/25/2024 11:11","80","0","4,106.06"
"7/25/2024 11:11","80","0","4,111.69"
"7/25/2024 11:11","80","0","4,117.31"
"7/25/2024 11:11","80","0","4,122.94"
"7/25/2024 11:11","80","0","4,128.56"
"7/25/2024 11:12","80","0","4,133.16"
"7/25/2024 11:12","80","0","4,135.34"
"7/25/2024 11:12","80","0","4,137.53"
"7/25/2024 11:12","80","0","4,139.72"
"7/25/2024 11:12","80","0","4,141.91"
"7/25/2024 11:12","80","0","4,144.09"
"7/25/2024 11:13","80","0","4,146.75"
"7/25/2024 11:13","80","0","4,150.50"
"7/25/2024 11:13","80","0","4,154.25"
"7/25/2024 11:13","80","0","4,158.00"
"7/25/2024 11:13","80","0","4,161.75"
"7/25/2024 11:13","80","0","4,165.50"
"7/25/2024 11:14","80","0","4,169.44"
"7/25/2024 11:14","80","0","4,173.81"
"7/25/2024 11:14","80","0","4,178.19"
"7/25/2024 11:14","80","0","4,182.56"
"7/25/2024 11:14","80","0","4,186.94"
"7/25/2024 11:14","80","0","4,191.31"
"7/25/2024 11:15","80","0","4,195.45"
"7/25/2024 11:15","80","0","4,199.05"
"7/25/2024 11:15","80","0","4,202.64"
"7/25/2024 11:15","80","0","4,206.23"
"7/25/2024 11:15","80","0","4,209.83"
"7/25/2024 11:15","80","0","4,213.42"
"7/25/2024 11:16","80","0","4,216.59"
"7/25/2024 11:16","80","0","4,218.78"
"7/25/2024 11:16","80","0","4,220.97"
"7/25/2024 11:16","80","0","4,223.16"
"7/25/2024 11:16","80","0","4,225.34"
"7/25/2024 11:16","80","0","4,227.53"
"7/25/2024 11:17","80","0","4,229.86"
"7/25/2024 11:17","80","0","4,232.52"
"7/25/2024 11:17","80","0","4,235.17"
"7/25/2024 11:17","80","0","4,237.83"
"7/25/2024 11:17","80","0","4,240.48"
"7/25/2024 11:17","80","0","4,243.14"
"7/25/2024 11:18","80","0","4,243.64"
"7/25/2024 11:18","80","0","4,239.11"
"7/25/2024 11:18","80","0","4,234.58"
"7/25/2024 11:18","80","0","4,230.05"
"7/25/2024 11:18","80","0","4,225.52"
"7/25/2024 11:18","80","0","4,220.98"
"7/25/2024 11:19","80","0","4,223.44"
"7/25/2024 11:19","80","0","4,242.19"
"7/25/2024 11:19","80","0","4,260.94"
"7/25/2024 11:19","80","0","4,279.69"
"7/25/2024 11:19","80","0","4,298.44"
"7/25/2024 11:19","80","0","4,317.19"
"7/25/2024 11:20","80","0","4,326.84"
"7/25/2024 11:20","80","0","4,315.28"
"7/25/2024 11:20","100","0","4,303.72"
"7/25/2024 11:20","100","0","4,292.16"
"7/25/2024 11:20","100","0","4,280.59"
"7/25/2024 11:20","100","0","4,269.03"
"7/25/2024 11:21","100","0","4,264.50"
"7/25/2024 11:21","100","0","4,276.38"
"7/25/2024 11:21","100","0","4,288.25"
"7/25/2024 11:21","100","0","4,300.12"
"7/25/2024 11:21","100","0","4,312.00"
"7/25/2024 11:21","100","0","4,323.88"
"7/25/2024 11:22","100","0","4,333.22"
"7/25/2024 11:22","100","0","4,336.66"
"7/25/2024 11:22","100","0","4,340.09"
"7/25/2024 11:22","100","0","4,343.53"
"7/25/2024 11:22","100","0","4,346.97"
"7/25/2024 11:22","100","0","4,350.41"
"7/25/2024 11:23","100","0","4,352.72"
"7/25/2024 11:23","100","0","4,352.41"
"7/25/2024 11:23","100","0","4,352.09"
"7/25/2024 11:23","100","0","4,351.78"
"7/25/2024 11:23","100","0","4,351.47"
"7/25/2024 11:23","100","0","4,351.16"
"7/25/2024 11:24","100","0","4,351.22"
"7/25/2024 11:24","100","0","4,352.16"
"7/25/2024 11:24","100","0","4,353.09"
"7/25/2024 11:24","100","0","4,354.03"
"7/25/2024 11:24","100","0","4,354.97"
"7/25/2024 11:24","100","0","4,355.91"
"7/25/2024 11:25","100","0","4,357.69"
"7/25/2024 11:25","100","0","4,361.44"
"7/25/2024 11:25","100","0","4,365.19"
"7/25/2024 11:25","100","0","4,368.94"
"7/25/2024 11:25","100","0","4,372.69"
"7/25/2024 11:25","100","0","4,376.44"
"7/25/2024 11:26","100","0","4,380.28"
"7/25/2024 11:26","100","0","4,384.34"
"7/25/2024 11:26","100","0","4,388.41"
"7/25/2024 11:26","100","0","4,392.47"
"7/25/2024 11:26","100","0","4,396.53"
"7/25/2024 11:26","100","0","4,400.59"
"7/25/2024 11:27","100","0","4,402.45"
"7/25/2024 11:27","100","0","4,399.17"
"7/25/2024 11:27","100","0","4,395.89"
"7/25/2024 11:27","100","0","4,392.61"
"7/25/2024 11:27","100","0","4,389.33"
"7/25/2024 11:27","100","0","4,386.05"
"7/25/2024 11:28","100","0","4,387.27"
"7/25/2024 11:28","100","0","4,398.98"
"7/25/2024 11:28","100","0","4,410.70"
"7/25/2024 11:28","100","0","4,422.42"
"7/25/2024 11:28","100","0","4,434.14"
"7/25/2024 11:28","100","0","4,445.86"
"7/25/2024 11:29","100","0","4,453.97"
"7/25/2024 11:29","100","0","4,453.66"
"7/25/2024 11:29","100","0","4,453.34"
"7/25/2024 11:29","100","0","4,453.03"
"7/25/2024 11:29","100","0","4,452.72"
"7/25/2024 11:29","100","0","4,452.41"
"7/25/2024 11:30","100","0","4,452.23"
"7/25/2024 11:30","100","0","4,452.39"
"7/25/2024 11:30","100","0","4,452.55"
"7/25/2024 11:30","100","0","4,452.70"
"7/25/2024 11:30","100","0","4,452.86"
"7/25/2024 11:30","100","0","4,453.02"
"7/25/2024 11:31","100","0","4,450.31"
"7/25/2024 11:31","100","0","4,440.94"
"7/25/2024 11:31","100","0","4,431.56"
"7/25/2024 11:31","100","0","4,422.19"
"7/25/2024 11:31","100","0","4,412.81"
"7/25/2024 11:31","100","0","4,403.44"
"7/25/2024 11:32","100","0","4,402.55"
"7/25/2024 11:32","100","0","4,421.45"
"7/25/2024 11:32","100","0","4,440.36"
"7/25/2024 11:32","100","0","4,459.27"
"7/25/2024 11:32","100","0","4,478.17"
"7/25/2024 11:32","100","0","4,497.08"
"7/25/2024 11:33","100","0","4,510.83"
"7/25/2024 11:33","100","0","4,512.55"
"7/25/2024 11:33","100","0","4,514.27"
"7/25/2024 11:33","100","0","4,515.98"
"7/25/2024 11:33","100","0","4,517.70"
"7/25/2024 11:33","100","0","4,519.42"
"7/25/2024 11:34","100","0","4,519.59"
"7/25/2024 11:34","100","0","4,516.16"
"7/25/2024 11:34","100","0","4,512.72"
"7/25/2024 11:34","100","0","4,509.28"
"7/25/2024 11:34","100","0","4,505.84"
"7/25/2024 11:34","100","0","4,502.41"
"7/25/2024 11:35","100","0","4,499.86"
"7/25/2024 11:35","100","0","4,499.39"
"7/25/2024 11:35","100","0","4,498.92"
"7/25/2024 11:35","100","0","4,498.45"
"7/25/2024 11:35","100","0","4,497.98"
"7/25/2024 11:35","100","0","4,497.52"
"7/25/2024 11:36","100","0","4,498.55"
"7/25/2024 11:36","100","0","4,503.08"
"7/25/2024 11:36","100","0","4,507.61"
"7/25/2024 11:36","100","0","4,512.14"
"7/25/2024 11:36","100","0","4,516.67"
"7/25/2024 11:36","100","0","4,521.20"
"7/25/2024 11:37","100","0","4,524.75"
"7/25/2024 11:37","100","0","4,526.00"
"7/25/2024 11:37","100","0","4,527.25"
"7/25/2024 11:37","100","0","4,528.50"
"7/25/2024 11:37","100","0","4,529.75"
"7/25/2024 11:37","100","0","4,531.00"
"7/25/2024 11:38","100","0","4,534.31"
"7/25/2024 11:38","100","0","4,542.44"
"7/25/2024 11:38","100","0","4,550.56"
"7/25/2024 11:38","100","0","4,558.69"
"7/25/2024 11:38","100","0","4,566.81"
"7/25/2024 11:38","100","0","4,574.94"
"7/25/2024 11:39","100","0","4,578.47"
"7/25/2024 11:39","100","0","4,571.28"
"7/25/2024 11:39","100","0","4,564.09"
"7/25/2024 11:39","100","0","4,556.91"
"7/25/2024 11:39","100","0","4,549.72"
"7/25/2024 11:39","100","0","4,542.53"
"7/25/2024 11:40","100","0","4,539.00"
"7/25/2024 11:40","100","0","4,544.00"
"7/25/2024 11:40","100","0","4,549.00"
"7/25/2024 11:40","100","0","4,554.00"
"7/25/2024 11:40","100","0","4,559.00"
"7/25/2024 11:40","100","0","4,564.00"
"7/25/2024 11:41","100","0","4,566.98"
"7/25/2024 11:41","100","0","4,565.27"
"7/25/2024 11:41","100","0","4,563.55"
"7/25/2024 11:41","100","0","4,561.83"
"7/25/2024 11:41","100","0","4,560.11"
"7/25/2024 11:41","100","0","4,558.39"
"7/25/2024 11:42","100","0","4,557.28"
"7/25/2024 11:42","100","0","4,557.59"
"7/25/2024 11:42","100","0","4,557.91"
"7/25/2024 11:42","100","0","4,558.22"
"7/25/2024 11:42","100","0","4,558.53"
"7/25/2024 11:42","100","0","4,558.84"
"7/25/2024 11:43","100","0","4,561.78"
"7/25/2024 11:43","100","0","4,570.84"
"7/25/2024 11:43","100","0","4,579.91"
"7/25/2024 11:43","100","0","4,588.97"
"7/25/2024 11:43","100","0","4,598.03"
"7/25/2024 11:43","100","0","4,607.09"
"7/25/2024 11:44","100","0","4,612.78"
"7/25/2024 11:44","100","0","4,610.59"
"7/25/2024 11:44","100","0","4,608.41"
"7/25/2024 11:44","100","0","4,606.22"
"7/25/2024 11:44","100","0","4,604.03"
"7/25/2024 11:44","100","0","4,601.84"
"7/25/2024 11:45","100","0","4,602.38"
"7/25/2024 11:45","100","0","4,609.25"
"7/25/2024 11:45","100","0","4,616.12"
"7/25/2024 11:45","100","0","4,623.00"
"7/25/2024 11:45","100","0","4,629.88"
"7/25/2024 11:45","100","0","4,636.75"
"7/25/2024 11:46","100","0","4,639.97"
"7/25/2024 11:46","100","0","4,634.66"
"7/25/2024 11:46","100","0","4,629.34"
"7/25/2024 11:46","100","0","4,624.03"
"7/25/2024 11:46","100","0","4,618.72"
"7/25/2024 11:46","100","0","4,613.41"
"7/25/2024 11:47","100","0","4,609.41"
"7/25/2024 11:47","100","0","4,608.47"
"7/25/2024 11:47","100","0","4,607.53"
"7/25/2024 11:47","100","0","4,606.59"
"7/25/2024 11:47","100","0","4,605.66"
"7/25/2024 11:47","100","0","4,604.72"
"7/25/2024 11:48","100","0","4,605.80"
"7/25/2024 11:48","100","0","4,611.58"
"7/25/2024 11:48","100","0","4,617.36"
"7/25/2024 11:48","100","0","4,623.14"
"7/25/2024 11:48","100","0","4,628.92"
"7/25/2024 11:48","100","0","4,634.70"
"7/25/2024 11:49","100","0","4,638.00"
"7/25/2024 11:49","100","0","4,635.50"
"7/25/2024 11:49","100","0","4,633.00"
"7/25/2024 11:49","100","0","4,630.50"
"7/25/2024 11:49","100","0","4,628.00"
"7/25/2024 11:49","100","0","4,625.50"
"7/25/2024 11:50","100","0","4,625.44"
"7/25/2024 11:50","100","0","4,631.06"
"7/25/2024 11:50","100","0","4,636.69"
"7/25/2024 11:50","100","0","4,642.31"
"7/25/2024 11:50","100","0","4,647.94"
"7/25/2024 11:50","100","0","4,653.56"
"7/25/2024 11:51","100","0","4,657.45"
"7/25/2024 11:51","100","0","4,657.30"
"7/25/2024 11:51","100","0","4,657.14"
"7/25/2024 11:51","100","0","4,656.98"
"7/25/2024 11:51","100","0","4,656.83"
"7/25/2024 11:51","100","0","4,656.67"
"7/25/2024 11:52","100","0","4,656.94"
"7/25/2024 11:52","100","0","4,658.19"
"7/25/2024 11:52","100","0","4,659.44"
"7/25/2024 11:52","100","0","4,660.69"
"7/25/2024 11:52","100","0","4,661.94"
"7/25/2024 11:52","100","0","4,663.19"
"7/25/2024 11:53","100","0","4,664.58"
"7/25/2024 11:53","100","0","4,666.30"
"7/25/2024 11:53","100","0","4,668.02"
"7/25/2024 11:53","100","0","4,669.73"
"7/25/2024 11:53","100","0","4,671.45"
"7/25/2024 11:53","100","0","4,673.17"
"7/25/2024 11:54","100","0","4,677.19"
"7/25/2024 11:54","100","0","4,686.56"
"7/25/2024 11:54","100","0","4,695.94"
"7/25/2024 11:54","100","0","4,705.31"
"7/25/2024 11:54","100","0","4,714.69"
"7/25/2024 11:54","100","0","4,724.06"
"7/25/2024 11:55","100","0","4,728.14"
"7/25/2024 11:55","100","0","4,719.86"
"7/25/2024 11:55","100","0","4,711.58"
"7/25/2024 11:55","100","0","4,703.30"
"7/25/2024 11:55","100","0","4,695.02"
"7/25/2024 11:55","100","0","4,686.73"
"7/25/2024 11:56","100","0","4,681.69"
"7/25/2024 11:56","100","0","4,684.19"
"7/25/2024 11:56","100","0","4,686.69"
"7/25/2024 11:56","100","0","4,689.19"
"7/25/2024 11:56","100","0","4,691.69"
"7/25/2024 11:56","100","0","4,694.19"
"7/25/2024 11:57","100","0","4,696.73"
