"TimeStamp","Time Zone","G100CPU_SET100424","G100CP2_FT123105","G100CP2_FT125003"
"5/27/2024 7:12","GMT-3.0","170","25,867.97","5,421.25"
"5/27/2024 7:13","GMT-3.0","170","30,440.62","5,385.31"
"5/27/2024 7:13","GMT-3.0","170","26,767.45","5,349.38"
"5/27/2024 7:13","GMT-3.0","170","32,678.12","5,315.88"
"5/27/2024 7:13","GMT-3.0","170","28,049.61","5,286.03"
"5/27/2024 7:13","GMT-3.0","170","34,993.75","5,256.19"
"5/27/2024 7:13","GMT-3.0","170","29,185.16","5,226.34"
"5/27/2024 7:14","GMT-3.0","170","31,220.31","5,196.50"
"5/27/2024 7:14","GMT-3.0","170","28,768.75","5,166.66"
"5/27/2024 7:14","GMT-3.0","170","24,451.56","5,140.44"
"5/27/2024 7:14","GMT-3.0","170","29,359.77","5,119.66"
"5/27/2024 7:14","GMT-3.0","170","26,834.38","5,098.88"
"5/27/2024 7:14","GMT-3.0","170","25,516.41","5,078.09"
"5/27/2024 7:15","GMT-3.0","170","33,376.56","5,057.31"
"5/27/2024 7:15","GMT-3.0","170","31,958.59","5,036.53"
"5/27/2024 7:15","GMT-3.0","170","30,618.75","5,018.44"
"5/27/2024 7:15","GMT-3.0","170","27,797.66","5,004.38"
"5/27/2024 7:15","GMT-3.0","170","24,645.31","4,990.31"
"5/27/2024 7:15","GMT-3.0","170","32,055.27","4,976.25"
"5/27/2024 7:16","GMT-3.0","170","29,159.77","4,962.19"
"5/27/2024 7:16","GMT-3.0","170","27,119.14","4,948.12"
"5/27/2024 7:16","GMT-3.0","170","28,084.38","4,937.44"
"5/27/2024 7:16","GMT-3.0","170","27,346.48","4,931.81"
"5/27/2024 7:16","GMT-3.0","170","28,811.98","4,926.19"
"5/27/2024 7:16","GMT-3.0","170","26,912.50","4,920.56"
"5/27/2024 7:17","GMT-3.0","170","29,414.06","4,914.94"
"5/27/2024 7:17","GMT-3.0","170","25,786.72","4,909.31"
"5/27/2024 7:17","GMT-3.0","170","31,665.62","4,904.38"
"5/27/2024 7:17","GMT-3.0","170","31,763.28","4,900.47"
"5/27/2024 7:17","GMT-3.0","170","26,746.88","4,896.56"
"5/27/2024 7:17","GMT-3.0","170","26,092.97","4,892.66"
"5/27/2024 7:18","GMT-3.0","170","30,346.09","4,888.75"
"5/27/2024 7:18","GMT-3.0","170","30,939.45","4,884.84"
"5/27/2024 7:18","GMT-3.0","170","24,106.25","4,881.12"
"5/27/2024 7:18","GMT-3.0","170","31,025.52","4,877.69"
"5/27/2024 7:18","GMT-3.0","170","29,954.69","4,874.25"
"5/27/2024 7:18","GMT-3.0","170","26,872.97","4,870.81"
"5/27/2024 7:19","GMT-3.0","170","27,645.62","4,867.38"
"5/27/2024 7:19","GMT-3.0","170","26,695.57","4,863.94"
"5/27/2024 7:19","GMT-3.0","170","33,665.62","4,862.75"
"5/27/2024 7:19","GMT-3.0","170","29,663.28","4,864.94"
"5/27/2024 7:19","GMT-3.0","170","30,971.35","4,867.12"
"5/27/2024 7:19","GMT-3.0","170","28,424.61","4,869.31"
"5/27/2024 7:20","GMT-3.0","170","28,991.41","4,871.50"
"5/27/2024 7:20","GMT-3.0","170","27,359.77","4,873.69"
"5/27/2024 7:20","GMT-3.0","170","29,607.81","4,874.75"
"5/27/2024 7:20","GMT-3.0","170","27,265.62","4,874.12"
"5/27/2024 7:20","GMT-3.0","170","27,814.06","4,873.50"
"5/27/2024 7:20","GMT-3.0","170","28,644.53","4,872.88"
"5/27/2024 7:21","GMT-3.0","170","27,069.69","4,872.25"
"5/27/2024 7:21","GMT-3.0","170","26,411.88","4,871.62"
"5/27/2024 7:21","GMT-3.0","170","34,129.69","4,871.19"
"5/27/2024 7:21","GMT-3.0","170","24,758.98","4,871.03"
"5/27/2024 7:21","GMT-3.0","170","30,937.50","4,870.88"
"5/27/2024 7:21","GMT-3.0","170","29,496.09","4,870.72"
"5/27/2024 7:22","GMT-3.0","170","24,781.25","4,870.56"
"5/27/2024 7:22","GMT-3.0","170","24,971.88","4,870.41"
"5/27/2024 7:22","GMT-3.0","170","28,413.54","4,868.75"
"5/27/2024 7:22","GMT-3.0","170","26,970.31","4,864.84"
"5/27/2024 7:22","GMT-3.0","170","36,337.50","4,860.94"
"5/27/2024 7:22","GMT-3.0","170","32,567.97","4,857.03"
"5/27/2024 7:23","GMT-3.0","170","28,798.44","4,853.12"
"5/27/2024 7:23","GMT-3.0","170","25,883.59","4,849.22"
"5/27/2024 7:23","GMT-3.0","170","31,567.19","4,847.44"
"5/27/2024 7:23","GMT-3.0","170","31,862.50","4,848.84"
"5/27/2024 7:23","GMT-3.0","170","30,003.12","4,850.25"
"5/27/2024 7:23","GMT-3.0","170","26,357.81","4,851.66"
"5/27/2024 7:24","GMT-3.0","170","29,129.69","4,853.06"
"5/27/2024 7:24","GMT-3.0","170","29,346.48","4,854.47"
"5/27/2024 7:24","GMT-3.0","170","26,039.06","4,854.88"
"5/27/2024 7:24","GMT-3.0","170","28,247.27","4,853.78"
"5/27/2024 7:24","GMT-3.0","170","31,437.50","4,852.69"
"5/27/2024 7:24","GMT-3.0","170","33,911.16","4,851.59"
"5/27/2024 7:25","GMT-3.0","170","32,713.62","4,850.50"
"5/27/2024 7:25","GMT-3.0","170","31,516.07","4,849.41"
"5/27/2024 7:25","GMT-3.0","170","26,692.19","4,849.62"
"5/27/2024 7:25","GMT-3.0","170","26,627.34","4,851.81"
"5/27/2024 7:25","GMT-3.0","170","27,634.38","4,854.00"
"5/27/2024 7:25","GMT-3.0","170","25,621.09","4,856.19"
"5/27/2024 7:26","GMT-3.0","170","29,284.38","4,858.38"
"5/27/2024 7:26","GMT-3.0","170","33,939.84","4,860.56"
"5/27/2024 7:26","GMT-3.0","170","32,334.38","4,860.44"
"5/27/2024 7:26","GMT-3.0","170","28,916.02","4,856.84"
"5/27/2024 7:26","GMT-3.0","170","30,209.38","4,853.25"
"5/27/2024 7:26","GMT-3.0","170","25,407.55","4,849.66"
"5/27/2024 7:27","GMT-3.0","170","27,476.56","4,846.06"
"5/27/2024 7:27","GMT-3.0","170","30,428.91","4,842.47"
"5/27/2024 7:27","GMT-3.0","170","31,075.00","4,842.06"
"5/27/2024 7:27","GMT-3.0","170","30,950.00","4,846.44"
"5/27/2024 7:27","GMT-3.0","170","23,470.31","4,850.81"
"5/27/2024 7:27","GMT-3.0","170","24,989.06","4,855.19"
"5/27/2024 7:28","GMT-3.0","170","31,759.38","4,859.56"
"5/27/2024 7:28","GMT-3.0","170","28,828.75","4,863.94"
"5/27/2024 7:28","GMT-3.0","170","25,675.62","4,866.62"
"5/27/2024 7:28","GMT-3.0","170","25,174.22","4,866.78"
"5/27/2024 7:28","GMT-3.0","170","33,294.53","4,866.94"
"5/27/2024 7:28","GMT-3.0","170","27,232.81","4,867.09"
"5/27/2024 7:29","GMT-3.0","170","26,725.00","4,867.25"
"5/27/2024 7:29","GMT-3.0","170","28,540.62","4,867.41"
"5/27/2024 7:29","GMT-3.0","170","22,956.25","4,866.69"
"5/27/2024 7:29","GMT-3.0","170","33,948.05","4,864.66"
"5/27/2024 7:29","GMT-3.0","170","29,972.92","4,862.62"
"5/27/2024 7:29","GMT-3.0","170","26,477.15","4,860.59"
"5/27/2024 7:30","GMT-3.0","170","25,321.88","4,858.56"
"5/27/2024 7:30","GMT-3.0","170","33,712.50","4,856.53"
"5/27/2024 7:30","GMT-3.0","170","30,379.69","4,856.44"
"5/27/2024 7:30","GMT-3.0","170","28,389.84","4,859.25"
"5/27/2024 7:30","GMT-3.0","170","30,820.31","4,862.06"
"5/27/2024 7:30","GMT-3.0","170","28,822.66","4,864.88"
"5/27/2024 7:31","GMT-3.0","170","25,806.25","4,867.69"
"5/27/2024 7:31","GMT-3.0","170","29,643.49","4,870.50"
"5/27/2024 7:31","GMT-3.0","170","27,104.69","4,872.38"
"5/27/2024 7:31","GMT-3.0","170","29,267.97","4,872.84"
"5/27/2024 7:31","GMT-3.0","170","25,579.69","4,873.31"
"5/27/2024 7:31","GMT-3.0","170","28,191.02","4,873.78"
"5/27/2024 7:32","GMT-3.0","170","30,403.12","4,874.25"
"5/27/2024 7:32","GMT-3.0","170","28,784.63","4,874.72"
"5/27/2024 7:32","GMT-3.0","170","30,644.53","4,874.75"
"5/27/2024 7:32","GMT-3.0","170","33,362.30","4,874.12"
"5/27/2024 7:32","GMT-3.0","170","29,822.27","4,873.50"
"5/27/2024 7:32","GMT-3.0","170","26,521.88","4,872.88"
"5/27/2024 7:33","GMT-3.0","170","30,076.56","4,872.25"
"5/27/2024 7:33","GMT-3.0","170","28,886.52","4,871.62"
"5/27/2024 7:33","GMT-3.0","170","30,819.14","4,871.88"
"5/27/2024 7:33","GMT-3.0","170","30,049.61","4,873.44"
"5/27/2024 7:33","GMT-3.0","170","29,851.56","4,875.00"
"5/27/2024 7:33","GMT-3.0","170","26,289.84","4,876.56"
"5/27/2024 7:34","GMT-3.0","170","29,101.56","4,878.12"
"5/27/2024 7:34","GMT-3.0","170","31,226.17","4,879.69"
"5/27/2024 7:34","GMT-3.0","170","29,273.44","4,879.38"
"5/27/2024 7:34","GMT-3.0","170","27,133.40","4,876.25"
"5/27/2024 7:34","GMT-3.0","170","23,831.64","4,873.12"
"5/27/2024 7:34","GMT-3.0","170","27,952.73","4,870.00"
"5/27/2024 7:35","GMT-3.0","170","28,462.50","4,866.88"
"5/27/2024 7:35","GMT-3.0","170","28,091.67","4,863.75"
"5/27/2024 7:35","GMT-3.0","170","31,018.75","4,863.56"
"5/27/2024 7:35","GMT-3.0","170","33,801.56","4,867.78"
"5/27/2024 7:35","GMT-3.0","170","33,807.81","4,872.00"
"5/27/2024 7:35","GMT-3.0","170","26,212.24","4,876.22"
"5/27/2024 7:36","GMT-3.0","170","24,554.69","4,880.44"
