"TimeStamp","Time Zone","G100CP2_SET123001","G100CP2_FT125007","G100CP2_FT123506"
"5/27/2024 6:30","GMT-3.0","170","4,877.25","39,628.12"
"5/27/2024 6:30","GMT-3.0","170","4,877.88","37,393.75"
"5/27/2024 6:30","GMT-3.0","170","4,878.50","41,173.44"
"5/27/2024 6:30","GMT-3.0","170","4,879.31","40,709.38"
"5/27/2024 6:30","GMT-3.0","170","4,880.25","41,320.31"
"5/27/2024 6:30","GMT-3.0","170","4,881.19","38,960.94"
"5/27/2024 6:31","GMT-3.0","170","4,882.12","38,043.75"
"5/27/2024 6:31","GMT-3.0","170","4,883.06","39,352.73"
"5/27/2024 6:31","GMT-3.0","170","4,884.00","42,425.52"
"5/27/2024 6:31","GMT-3.0","170","4,884.28","38,868.23"
"5/27/2024 6:31","GMT-3.0","170","4,884.12","37,529.69"
"5/27/2024 6:31","GMT-3.0","170","4,883.97","42,554.95"
"5/27/2024 6:32","GMT-3.0","170","4,883.81","37,290.62"
"5/27/2024 6:32","GMT-3.0","170","4,883.66","39,915.62"
"5/27/2024 6:32","GMT-3.0","170","4,883.50","41,442.97"
"5/27/2024 6:32","GMT-3.0","170","4,883.72","38,715.23"
"5/27/2024 6:32","GMT-3.0","170","4,884.19","39,548.44"
"5/27/2024 6:32","GMT-3.0","170","4,884.66","38,618.55"
"5/27/2024 6:33","GMT-3.0","170","4,885.12","40,920.31"
"5/27/2024 6:33","GMT-3.0","170","4,885.59","42,614.45"
"5/27/2024 6:33","GMT-3.0","170","4,886.06","39,600.00"
"5/27/2024 6:33","GMT-3.0","170","4,886.06","40,563.28"
"5/27/2024 6:33","GMT-3.0","170","4,885.75","41,515.62"
"5/27/2024 6:33","GMT-3.0","170","4,885.44","40,018.36"
"5/27/2024 6:34","GMT-3.0","170","4,885.12","42,281.25"
"5/27/2024 6:34","GMT-3.0","170","4,884.81","32,351.56"
"5/27/2024 6:34","GMT-3.0","170","4,884.50","42,904.69"
"5/27/2024 6:34","GMT-3.0","170","4,883.34","39,098.44"
"5/27/2024 6:34","GMT-3.0","170","4,881.62","35,292.19"
"5/27/2024 6:34","GMT-3.0","170","4,879.91","40,325.78"
"5/27/2024 6:35","GMT-3.0","170","4,878.19","43,914.06"
"5/27/2024 6:35","GMT-3.0","170","4,876.47","38,398.24"
"5/27/2024 6:35","GMT-3.0","170","4,874.75","39,436.33"
"5/27/2024 6:35","GMT-3.0","170","4,873.88","42,292.58"
"5/27/2024 6:35","GMT-3.0","170","4,873.56","40,506.25"
"5/27/2024 6:35","GMT-3.0","170","4,873.25","39,757.03"
"5/27/2024 6:36","GMT-3.0","170","4,872.94","36,839.06"
"5/27/2024 6:36","GMT-3.0","170","4,872.62","41,487.50"
"5/27/2024 6:36","GMT-3.0","170","4,872.31","40,446.88"
"5/27/2024 6:36","GMT-3.0","170","4,873.03","37,130.47"
"5/27/2024 6:36","GMT-3.0","170","4,874.44","40,418.75"
"5/27/2024 6:36","GMT-3.0","170","4,875.84","37,548.96"
"5/27/2024 6:37","GMT-3.0","170","4,877.25","41,685.94"
"5/27/2024 6:37","GMT-3.0","170","4,878.66","37,051.82"
"5/27/2024 6:37","GMT-3.0","170","4,880.06","40,818.75"
"5/27/2024 6:37","GMT-3.0","170","4,881.19","39,516.67"
"5/27/2024 6:37","GMT-3.0","170","4,882.12","38,214.58"
"5/27/2024 6:37","GMT-3.0","170","4,883.06","38,903.12"
"5/27/2024 6:38","GMT-3.0","170","4,884.00","39,081.25"
"5/27/2024 6:38","GMT-3.0","170","4,884.94","38,473.44"
"5/27/2024 6:38","GMT-3.0","170","4,885.88","37,815.62"
"5/27/2024 6:38","GMT-3.0","170","4,885.12","39,123.44"
"5/27/2024 6:38","GMT-3.0","170","4,883.25","37,184.38"
"5/27/2024 6:38","GMT-3.0","170","4,881.38","38,770.31"
"5/27/2024 6:39","GMT-3.0","170","4,879.50","41,714.06"
"5/27/2024 6:39","GMT-3.0","170","4,877.62","39,361.20"
"5/27/2024 6:39","GMT-3.0","170","4,875.75","40,490.62"
"5/27/2024 6:39","GMT-3.0","170","4,876.22","35,915.11"
"5/27/2024 6:39","GMT-3.0","170","4,878.25","43,442.19"
"5/27/2024 6:39","GMT-3.0","170","4,880.28","40,139.06"
"5/27/2024 6:40","GMT-3.0","170","4,882.31","46,109.38"
"5/27/2024 6:40","GMT-3.0","170","4,884.34","36,954.30"
"5/27/2024 6:40","GMT-3.0","170","4,886.38","38,526.56"
"5/27/2024 6:40","GMT-3.0","170","4,887.75","38,174.22"
"5/27/2024 6:40","GMT-3.0","170","4,888.69","34,467.19"
"5/27/2024 6:40","GMT-3.0","170","4,889.62","41,050.00"
"5/27/2024 6:41","GMT-3.0","170","4,890.56","37,682.81"
"5/27/2024 6:41","GMT-3.0","170","4,891.50","40,830.47"
"5/27/2024 6:41","GMT-3.0","170","4,892.44","40,454.69"
"5/27/2024 6:41","GMT-3.0","170","4,891.69","38,144.27"
"5/27/2024 6:41","GMT-3.0","170","4,889.81","36,506.25"
"5/27/2024 6:41","GMT-3.0","170","4,887.94","39,476.56"
"5/27/2024 6:42","GMT-3.0","170","4,886.06","46,629.69"
"5/27/2024 6:42","GMT-3.0","170","4,884.19","38,025.78"
"5/27/2024 6:42","GMT-3.0","170","4,882.31","46,303.12"
"5/27/2024 6:42","GMT-3.0","170","4,881.38","38,837.89"
"5/27/2024 6:42","GMT-3.0","170","4,881.06","41,141.41"
"5/27/2024 6:42","GMT-3.0","170","4,880.75","36,794.53"
"5/27/2024 6:43","GMT-3.0","170","4,880.44","43,639.06"
"5/27/2024 6:43","GMT-3.0","170","4,880.12","39,464.06"
"5/27/2024 6:43","GMT-3.0","170","4,879.81","40,828.64"
"5/27/2024 6:43","GMT-3.0","170","4,879.41","40,755.08"
"5/27/2024 6:43","GMT-3.0","170","4,878.94","43,448.44"
"5/27/2024 6:43","GMT-3.0","170","4,878.47","38,197.14"
"5/27/2024 6:44","GMT-3.0","170","4,878.00","35,398.44"
"5/27/2024 6:44","GMT-3.0","170","4,877.53","43,471.88"
"5/27/2024 6:44","GMT-3.0","170","4,877.06","39,016.80"
"5/27/2024 6:44","GMT-3.0","170","4,877.91","36,332.23"
"5/27/2024 6:44","GMT-3.0","170","4,879.62","37,042.19"
"5/27/2024 6:44","GMT-3.0","170","4,881.34","39,725.78"
"5/27/2024 6:45","GMT-3.0","170","4,883.06","42,409.38"
"5/27/2024 6:45","GMT-3.0","170","4,884.78","38,392.19"
"5/27/2024 6:45","GMT-3.0","170","4,886.50","47,737.50"
"5/27/2024 6:45","GMT-3.0","170","4,887.00","38,872.81"
"5/27/2024 6:45","GMT-3.0","170","4,886.69","37,088.44"
"5/27/2024 6:45","GMT-3.0","170","4,886.38","37,121.09"
"5/27/2024 6:46","GMT-3.0","170","4,886.06","40,127.34"
"5/27/2024 6:46","GMT-3.0","170","4,885.75","39,741.02"
"5/27/2024 6:46","GMT-3.0","170","4,885.44","38,684.89"
"5/27/2024 6:46","GMT-3.0","170","4,885.22","40,623.05"
"5/27/2024 6:46","GMT-3.0","170","4,885.06","39,648.44"
"5/27/2024 6:46","GMT-3.0","170","4,884.91","40,125.00"
"5/27/2024 6:47","GMT-3.0","170","4,884.75","40,601.56"
"5/27/2024 6:47","GMT-3.0","170","4,884.59","41,078.12"
"5/27/2024 6:47","GMT-3.0","170","4,884.44","39,474.22"
"5/27/2024 6:47","GMT-3.0","170","4,884.66","37,759.38"
"5/27/2024 6:47","GMT-3.0","170","4,885.12","39,619.53"
"5/27/2024 6:47","GMT-3.0","170","4,885.59","38,033.01"
"5/27/2024 6:48","GMT-3.0","170","4,886.06","34,059.38"
"5/27/2024 6:48","GMT-3.0","170","4,886.53","38,746.61"
"5/27/2024 6:48","GMT-3.0","170","4,887.00","37,464.06"
"5/27/2024 6:48","GMT-3.0","170","4,886.72","37,487.50"
"5/27/2024 6:48","GMT-3.0","170","4,885.94","41,606.25"
"5/27/2024 6:48","GMT-3.0","170","4,885.16","39,138.28"
"5/27/2024 6:49","GMT-3.0","170","4,884.38","39,025.00"
"5/27/2024 6:49","GMT-3.0","170","4,883.59","38,434.50"
"5/27/2024 6:49","GMT-3.0","170","4,882.81","37,844.01"
"5/27/2024 6:49","GMT-3.0","170","4,883.25","36,000.39"
"5/27/2024 6:49","GMT-3.0","170","4,884.50","38,347.92"
"5/27/2024 6:49","GMT-3.0","170","4,885.75","38,056.25"
"5/27/2024 6:50","GMT-3.0","170","4,887.00","37,498.96"
"5/27/2024 6:50","GMT-3.0","170","4,888.25","38,693.75"
"5/27/2024 6:50","GMT-3.0","170","4,889.50","37,300.00"
"5/27/2024 6:50","GMT-3.0","170","4,889.16","40,630.47"
"5/27/2024 6:50","GMT-3.0","170","4,887.75","39,501.04"
"5/27/2024 6:50","GMT-3.0","170","4,886.34","38,497.79"
"5/27/2024 6:51","GMT-3.0","170","4,884.94","39,189.84"
"5/27/2024 6:51","GMT-3.0","170","4,883.53","39,881.90"
"5/27/2024 6:51","GMT-3.0","170","4,882.12","36,890.11"
"5/27/2024 6:51","GMT-3.0","170","4,881.47","38,696.48"
"5/27/2024 6:51","GMT-3.0","170","4,881.31","37,382.81"
"5/27/2024 6:51","GMT-3.0","170","4,881.16","39,833.33"
"5/27/2024 6:52","GMT-3.0","170","4,881.00","38,556.25"
"5/27/2024 6:52","GMT-3.0","170","4,880.84","38,385.16"
"5/27/2024 6:52","GMT-3.0","170","4,880.69","36,135.94"
"5/27/2024 6:52","GMT-3.0","170","4,881.47","35,584.38"
"5/27/2024 6:52","GMT-3.0","170","4,882.88","33,993.75"
"5/27/2024 6:52","GMT-3.0","170","4,884.28","39,370.57"
"5/27/2024 6:53","GMT-3.0","170","4,885.69","33,426.56"
"5/27/2024 6:53","GMT-3.0","170","4,887.09","39,515.62"
"5/27/2024 6:53","GMT-3.0","170","4,888.50","39,266.41"
"5/27/2024 6:53","GMT-3.0","170","4,888.69","35,421.09"
"5/27/2024 6:53","GMT-3.0","170","4,888.06","36,956.25"
"5/27/2024 6:53","GMT-3.0","170","4,887.44","36,569.53"
"5/27/2024 6:54","GMT-3.0","170","4,886.81","36,647.92"
"5/27/2024 6:54","GMT-3.0","170","4,886.19","36,603.91"
"5/27/2024 6:54","GMT-3.0","170","4,885.56","42,235.94"
"5/27/2024 6:54","GMT-3.0","170","4,885.03","35,157.81"
"5/27/2024 6:54","GMT-3.0","170","4,884.56","42,231.25"
"5/27/2024 6:54","GMT-3.0","170","4,884.09","39,057.81"
"5/27/2024 6:55","GMT-3.0","170","4,883.62","37,911.72"
"5/27/2024 6:55","GMT-3.0","170","4,883.16","37,085.16"
"5/27/2024 6:55","GMT-3.0","170","4,882.69","36,621.25"
"5/27/2024 6:55","GMT-3.0","170","4,882.97","33,401.72"
"5/27/2024 6:55","GMT-3.0","170","4,883.75","39,467.19"
"5/27/2024 6:55","GMT-3.0","170","4,884.53","36,529.69"
"5/27/2024 6:56","GMT-3.0","170","4,885.31","38,484.38"
"5/27/2024 6:56","GMT-3.0","170","4,886.09","39,596.48"
"5/27/2024 6:56","GMT-3.0","170","4,886.88","39,537.50"
"5/27/2024 6:56","GMT-3.0","170","4,888.31","36,639.06"
"5/27/2024 6:56","GMT-3.0","170","4,890.19","38,881.25"
"5/27/2024 6:56","GMT-3.0","170","4,892.06","37,899.22"
"5/27/2024 6:57","GMT-3.0","170","4,893.94","37,033.59"
"5/27/2024 6:57","GMT-3.0","170","4,895.81","37,575.00"
"5/27/2024 6:57","GMT-3.0","170","4,897.69","39,520.31"
"5/27/2024 6:57","GMT-3.0","170","4,896.75","38,242.19"
"5/27/2024 6:57","GMT-3.0","170","4,893.94","37,923.44"
"5/27/2024 6:57","GMT-3.0","170","4,891.12","36,540.62"
"5/27/2024 6:58","GMT-3.0","170","4,888.31","37,150.00"
"5/27/2024 6:58","GMT-3.0","170","4,885.50","39,038.48"
"5/27/2024 6:58","GMT-3.0","170","4,882.69","34,754.30"
"5/27/2024 6:58","GMT-3.0","170","4,882.22","35,101.95"
"5/27/2024 6:58","GMT-3.0","170","4,883.31","45,875.00"
"5/27/2024 6:58","GMT-3.0","170","4,884.41","38,348.24"
"5/27/2024 6:59","GMT-3.0","170","4,885.50","39,282.81"
"5/27/2024 6:59","GMT-3.0","170","4,886.59","37,263.28"
"5/27/2024 6:59","GMT-3.0","170","4,887.69","36,671.88"
"5/27/2024 6:59","GMT-3.0","170","4,887.66","37,164.06"
"5/27/2024 6:59","GMT-3.0","170","4,886.88","38,625.00"
"5/27/2024 6:59","GMT-3.0","170","4,886.09","35,865.89"
"5/27/2024 7:00","GMT-3.0","170","4,885.31","36,620.31"
"5/27/2024 7:00","GMT-3.0","170","4,884.53","38,229.69"
"5/27/2024 7:00","GMT-3.0","170","4,883.75","39,062.50"
"5/27/2024 7:00","GMT-3.0","170","4,883.91","36,094.53"
"5/27/2024 7:00","GMT-3.0","170","4,884.69","36,693.75"
"5/27/2024 7:00","GMT-3.0","170","4,885.47","38,378.91"
"5/27/2024 7:01","GMT-3.0","170","4,886.25","36,154.17"
"5/27/2024 7:01","GMT-3.0","170","4,887.03","39,100.52"
"5/27/2024 7:01","GMT-3.0","170","4,887.81","35,103.12"
"5/27/2024 7:01","GMT-3.0","170","4,888.88","36,270.31"
"5/27/2024 7:01","GMT-3.0","170","4,890.12","36,732.03"
"5/27/2024 7:01","GMT-3.0","170","4,891.38","36,135.16"
"5/27/2024 7:02","GMT-3.0","170","4,892.62","37,918.75"
"5/27/2024 7:02","GMT-3.0","170","4,893.88","35,197.27"
"5/27/2024 7:02","GMT-3.0","170","4,895.12","36,704.69"
"5/27/2024 7:02","GMT-3.0","170","4,894.31","37,806.25"
"5/27/2024 7:02","GMT-3.0","170","4,892.12","37,011.72"
"5/27/2024 7:02","GMT-3.0","170","4,889.94","37,010.55"
"5/27/2024 7:03","GMT-3.0","170","4,887.75","35,950.00"
"5/27/2024 7:03","GMT-3.0","170","4,885.56","41,522.27"
"5/27/2024 7:03","GMT-3.0","170","4,883.38","35,709.38"
"5/27/2024 7:03","GMT-3.0","170","4,880.62","36,518.75"
"5/27/2024 7:03","GMT-3.0","170","4,877.50","35,906.25"
"5/27/2024 7:03","GMT-3.0","170","4,874.38","40,085.94"
"5/27/2024 7:04","GMT-3.0","170","4,871.25","36,896.88"
"5/27/2024 7:04","GMT-3.0","170","4,868.12","37,268.75"
"5/27/2024 7:04","GMT-3.0","170","4,865.00","38,278.12"
"5/27/2024 7:04","GMT-3.0","170","4,864.78","36,754.69"
"5/27/2024 7:04","GMT-3.0","170","4,866.50","34,890.62"
"5/27/2024 7:04","GMT-3.0","170","4,868.22","37,195.90"
"5/27/2024 7:05","GMT-3.0","170","4,869.94","34,228.12"
"5/27/2024 7:05","GMT-3.0","170","4,871.66","39,969.06"
"5/27/2024 7:05","GMT-3.0","170","4,873.38","37,673.75"
"5/27/2024 7:05","GMT-3.0","170","4,874.62","37,155.47"
"5/27/2024 7:05","GMT-3.0","170","4,875.56","39,218.75"
"5/27/2024 7:05","GMT-3.0","170","4,876.50","37,371.09"
"5/27/2024 7:06","GMT-3.0","170","4,877.44","35,523.44"
"5/27/2024 7:06","GMT-3.0","170","4,878.38","35,799.22"
"5/27/2024 7:06","GMT-3.0","170","4,879.31","39,316.67"
"5/27/2024 7:06","GMT-3.0","170","4,879.69","37,544.53"
"5/27/2024 7:06","GMT-3.0","170","4,879.69","37,010.42"
"5/27/2024 7:06","GMT-3.0","170","4,879.69","38,019.53"
"5/27/2024 7:07","GMT-3.0","170","4,879.69","36,993.75"
"5/27/2024 7:07","GMT-3.0","170","4,879.69","41,515.89"
"5/27/2024 7:07","GMT-3.0","170","4,879.69","37,721.09"
"5/27/2024 7:07","GMT-3.0","170","4,879.31","37,006.25"
"5/27/2024 7:07","GMT-3.0","170","4,878.69","37,719.53"
"5/27/2024 7:07","GMT-3.0","170","4,878.06","38,006.25"
"5/27/2024 7:08","GMT-3.0","170","4,877.44","37,575.00"
"5/27/2024 7:08","GMT-3.0","170","4,876.81","36,670.31"
"5/27/2024 7:08","GMT-3.0","170","4,876.19","39,617.19"
"5/27/2024 7:08","GMT-3.0","170","4,876.69","37,234.38"
"5/27/2024 7:08","GMT-3.0","170","4,877.94","38,372.39"
"5/27/2024 7:08","GMT-3.0","170","4,879.19","38,422.66"
"5/27/2024 7:09","GMT-3.0","170","4,880.44","37,635.94"
"5/27/2024 7:09","GMT-3.0","170","4,881.69","36,699.00"
"5/27/2024 7:09","GMT-3.0","170","4,882.94","35,762.05"
"5/27/2024 7:09","GMT-3.0","170","4,883.44","33,335.16"
"5/27/2024 7:09","GMT-3.0","170","4,883.44","38,646.88"
"5/27/2024 7:09","GMT-3.0","170","4,883.44","39,817.97"
"5/27/2024 7:10","GMT-3.0","170","4,883.44","37,832.81"
"5/27/2024 7:10","GMT-3.0","170","4,883.44","36,970.51"
"5/27/2024 7:10","GMT-3.0","170","4,883.44","37,298.96"
"5/27/2024 7:10","GMT-3.0","170","4,883.81","38,064.06"
"5/27/2024 7:10","GMT-3.0","170","4,884.44","40,920.83"
"5/27/2024 7:10","GMT-3.0","170","4,885.06","38,171.88"
"5/27/2024 7:11","GMT-3.0","170","4,885.69","38,538.54"
"5/27/2024 7:11","GMT-3.0","170","4,886.31","35,458.59"
"5/27/2024 7:11","GMT-3.0","170","4,886.94","38,032.81"
"5/27/2024 7:11","GMT-3.0","170","4,909.31","41,698.44"
"5/27/2024 7:11","GMT-3.0","170","4,946.19","35,257.81"
"5/27/2024 7:11","GMT-3.0","170","4,983.06","36,855.47"
"5/27/2024 7:12","GMT-3.0","170","5,019.94","35,619.27"
"5/27/2024 7:12","GMT-3.0","170","5,056.81","39,809.38"
"5/27/2024 7:12","GMT-3.0","170","5,093.69","34,051.56"
"5/27/2024 7:12","GMT-3.0","170","5,088.75","36,765.62"
"5/27/2024 7:12","GMT-3.0","170","5,055.94","39,422.39"
"5/27/2024 7:12","GMT-3.0","170","5,023.12","38,304.49"
"5/27/2024 7:13","GMT-3.0","170","4,990.31","33,520.31"
"5/27/2024 7:13","GMT-3.0","170","4,957.50","35,402.34"
"5/27/2024 7:13","GMT-3.0","170","4,924.69","39,387.50"
"5/27/2024 7:13","GMT-3.0","170","4,909.22","34,045.05"
"5/27/2024 7:13","GMT-3.0","170","4,905.31","37,346.36"
"5/27/2024 7:13","GMT-3.0","170","4,901.41","38,155.47"
"5/27/2024 7:14","GMT-3.0","170","4,897.50","41,575.00"
"5/27/2024 7:14","GMT-3.0","170","4,893.59","41,720.31"
"5/27/2024 7:14","GMT-3.0","170","4,889.69","42,167.19"
"5/27/2024 7:14","GMT-3.0","170","4,887.09","37,424.22"
"5/27/2024 7:14","GMT-3.0","170","4,885.38","35,687.50"
"5/27/2024 7:14","GMT-3.0","170","4,883.66","38,738.54"
"5/27/2024 7:15","GMT-3.0","170","4,881.94","37,454.69"
"5/27/2024 7:15","GMT-3.0","170","4,880.22","38,507.81"
"5/27/2024 7:15","GMT-3.0","170","4,878.50","39,299.22"
"5/27/2024 7:15","GMT-3.0","170","4,878.38","37,089.84"
"5/27/2024 7:15","GMT-3.0","170","4,879.31","37,192.97"
"5/27/2024 7:15","GMT-3.0","170","4,880.25","36,249.61"
"5/27/2024 7:16","GMT-3.0","170","4,881.19","38,620.31"
"5/27/2024 7:16","GMT-3.0","170","4,882.12","35,222.66"
"5/27/2024 7:16","GMT-3.0","170","4,883.06","34,797.66"
"5/27/2024 7:16","GMT-3.0","170","4,882.59","39,036.72"
"5/27/2024 7:16","GMT-3.0","170","4,881.19","36,550.00"
"5/27/2024 7:16","GMT-3.0","170","4,879.78","35,029.69"
"5/27/2024 7:17","GMT-3.0","170","4,878.38","39,534.38"
"5/27/2024 7:17","GMT-3.0","170","4,876.97","37,142.45"
"5/27/2024 7:17","GMT-3.0","170","4,875.56","36,950.78"
"5/27/2024 7:17","GMT-3.0","170","4,874.72","37,592.97"
"5/27/2024 7:17","GMT-3.0","170","4,874.25","35,701.56"
"5/27/2024 7:17","GMT-3.0","170","4,873.78","34,494.53"
"5/27/2024 7:18","GMT-3.0","170","4,873.31","33,287.50"
"5/27/2024 7:18","GMT-3.0","170","4,872.84","40,409.89"
"5/27/2024 7:18","GMT-3.0","170","4,872.38","35,753.12"
"5/27/2024 7:18","GMT-3.0","170","4,873.31","36,140.23"
"5/27/2024 7:18","GMT-3.0","170","4,875.19","35,530.73"
"5/27/2024 7:18","GMT-3.0","170","4,877.06","39,664.38"
"5/27/2024 7:19","GMT-3.0","170","4,878.94","36,275.31"
"5/27/2024 7:19","GMT-3.0","170","4,880.81","32,974.61"
"5/27/2024 7:19","GMT-3.0","170","4,882.69","35,114.06"
"5/27/2024 7:19","GMT-3.0","170","4,882.97","38,148.44"
"5/27/2024 7:19","GMT-3.0","170","4,882.19","38,514.84"
"5/27/2024 7:19","GMT-3.0","170","4,881.41","35,917.97"
"5/27/2024 7:20","GMT-3.0","170","4,880.62","43,110.94"
"5/27/2024 7:20","GMT-3.0","170","4,879.84","32,724.22"
"5/27/2024 7:20","GMT-3.0","170","4,879.06","35,450.00"
"5/27/2024 7:20","GMT-3.0","170","4,878.94","36,894.34"
"5/27/2024 7:20","GMT-3.0","170","4,879.25","37,116.41"
"5/27/2024 7:20","GMT-3.0","170","4,879.56","37,771.88"
"5/27/2024 7:21","GMT-3.0","170","4,879.88","35,965.62"
"5/27/2024 7:21","GMT-3.0","170","4,880.19","36,051.17"
"5/27/2024 7:21","GMT-3.0","170","4,880.50","36,165.62"
"5/27/2024 7:21","GMT-3.0","170","4,880.53","38,517.97"
"5/27/2024 7:21","GMT-3.0","170","4,880.38","34,381.25"
"5/27/2024 7:21","GMT-3.0","170","4,880.22","38,233.98"
"5/27/2024 7:22","GMT-3.0","170","4,880.06","34,485.94"
"5/27/2024 7:22","GMT-3.0","170","4,879.91","38,109.64"
"5/27/2024 7:22","GMT-3.0","170","4,879.75","33,207.81"
"5/27/2024 7:22","GMT-3.0","170","4,879.59","37,301.17"
"5/27/2024 7:22","GMT-3.0","170","4,879.44","35,714.06"
"5/27/2024 7:22","GMT-3.0","170","4,879.28","35,615.62"
"5/27/2024 7:23","GMT-3.0","170","4,879.12","35,801.56"
"5/27/2024 7:23","GMT-3.0","170","4,878.97","34,800.39"
"5/27/2024 7:23","GMT-3.0","170","4,878.81","36,985.94"
"5/27/2024 7:23","GMT-3.0","170","4,878.94","35,471.09"
"5/27/2024 7:23","GMT-3.0","170","4,879.25","34,339.06"
"5/27/2024 7:23","GMT-3.0","170","4,879.56","38,383.86"
"5/27/2024 7:24","GMT-3.0","170","4,879.88","34,303.12"
"5/27/2024 7:24","GMT-3.0","170","4,880.19","40,671.09"
"5/27/2024 7:24","GMT-3.0","170","4,880.50","36,431.25"
"5/27/2024 7:24","GMT-3.0","170","4,880.53","32,825.78"
"5/27/2024 7:24","GMT-3.0","170","4,880.38","38,507.81"
"5/27/2024 7:24","GMT-3.0","170","4,880.22","37,777.34"
"5/27/2024 7:25","GMT-3.0","170","4,880.06","37,046.88"
"5/27/2024 7:25","GMT-3.0","170","4,879.91","38,082.03"
"5/27/2024 7:25","GMT-3.0","170","4,879.75","32,929.69"
"5/27/2024 7:25","GMT-3.0","170","4,879.41","38,730.47"
"5/27/2024 7:25","GMT-3.0","170","4,878.94","38,423.44"
"5/27/2024 7:25","GMT-3.0","170","4,878.47","38,866.41"
"5/27/2024 7:26","GMT-3.0","170","4,878.00","36,595.31"
"5/27/2024 7:26","GMT-3.0","170","4,877.53","40,041.93"
"5/27/2024 7:26","GMT-3.0","170","4,877.06","33,720.31"
"5/27/2024 7:26","GMT-3.0","170","4,876.78","39,471.61"
"5/27/2024 7:26","GMT-3.0","170","4,876.62","36,944.79"
"5/27/2024 7:26","GMT-3.0","170","4,876.47","36,729.88"
"5/27/2024 7:27","GMT-3.0","170","4,876.31","34,324.61"
"5/27/2024 7:27","GMT-3.0","170","4,876.16","40,823.44"
"5/27/2024 7:27","GMT-3.0","170","4,876.00","40,039.06"
"5/27/2024 7:27","GMT-3.0","170","4,878.09","39,867.97"
"5/27/2024 7:27","GMT-3.0","170","4,881.69","35,839.84"
"5/27/2024 7:27","GMT-3.0","170","4,885.28","37,937.50"
"5/27/2024 7:28","GMT-3.0","170","4,888.88","40,493.75"
"5/27/2024 7:28","GMT-3.0","170","4,892.47","35,963.80"
"5/27/2024 7:28","GMT-3.0","170","4,896.06","33,853.64"
"5/27/2024 7:28","GMT-3.0","170","4,895.62","29,957.81"
"5/27/2024 7:28","GMT-3.0","170","4,892.50","38,002.34"
"5/27/2024 7:28","GMT-3.0","170","4,889.38","37,586.91"
"5/27/2024 7:29","GMT-3.0","170","4,886.25","38,818.36"
"5/27/2024 7:29","GMT-3.0","170","4,883.12","37,718.75"
"5/27/2024 7:29","GMT-3.0","170","4,880.00","36,913.02"
"5/27/2024 7:29","GMT-3.0","170","4,879.59","31,364.45"
"5/27/2024 7:29","GMT-3.0","170","4,881.00","38,598.96"
"5/27/2024 7:29","GMT-3.0","170","4,882.41","35,536.33"
"5/27/2024 7:30","GMT-3.0","170","4,883.81","35,540.62"
"5/27/2024 7:30","GMT-3.0","170","4,885.22","40,267.77"
"5/27/2024 7:30","GMT-3.0","170","4,886.62","37,567.58"
"5/27/2024 7:30","GMT-3.0","170","4,887.47","36,328.12"
"5/27/2024 7:30","GMT-3.0","170","4,887.94","34,198.44"
"5/27/2024 7:30","GMT-3.0","170","4,888.41","44,025.26"
"5/27/2024 7:31","GMT-3.0","170","4,888.88","36,269.53"
"5/27/2024 7:31","GMT-3.0","170","4,889.34","38,114.45"
"5/27/2024 7:31","GMT-3.0","170","4,889.81","37,740.62"
"5/27/2024 7:31","GMT-3.0","170","4,890.19","37,248.44"
"5/27/2024 7:31","GMT-3.0","170","4,890.50","36,618.75"
"5/27/2024 7:31","GMT-3.0","170","4,890.81","35,408.98"
"5/27/2024 7:32","GMT-3.0","170","4,891.12","35,921.56"
"5/27/2024 7:32","GMT-3.0","170","4,891.44","37,762.97"
"5/27/2024 7:32","GMT-3.0","170","4,891.75","34,464.06"
"5/27/2024 7:32","GMT-3.0","170","4,891.59","36,977.54"
"5/27/2024 7:32","GMT-3.0","170","4,891.12","37,859.38"
"5/27/2024 7:32","GMT-3.0","170","4,890.66","32,733.07"
"5/27/2024 7:33","GMT-3.0","170","4,890.19","35,541.41"
"5/27/2024 7:33","GMT-3.0","170","4,889.72","38,620.31"
"5/27/2024 7:33","GMT-3.0","170","4,889.25","33,648.44"
"5/27/2024 7:33","GMT-3.0","170","4,888.50","37,482.03"
"5/27/2024 7:33","GMT-3.0","170","4,887.56","36,667.19"
"5/27/2024 7:33","GMT-3.0","170","4,886.62","40,232.03"
"5/27/2024 7:34","GMT-3.0","170","4,885.69","34,725.00"
"5/27/2024 7:34","GMT-3.0","170","4,884.75","38,618.55"
"5/27/2024 7:34","GMT-3.0","170","4,883.81","36,268.75"
"5/27/2024 7:34","GMT-3.0","170","4,884.00","39,865.62"
"5/27/2024 7:34","GMT-3.0","170","4,884.94","36,107.81"
"5/27/2024 7:34","GMT-3.0","170","4,885.88","36,405.47"
"5/27/2024 7:35","GMT-3.0","170","4,886.81","36,040.62"
"5/27/2024 7:35","GMT-3.0","170","4,887.75","34,321.48"
"5/27/2024 7:35","GMT-3.0","170","4,888.69","34,473.44"
"5/27/2024 7:35","GMT-3.0","170","4,888.78","35,253.71"
"5/27/2024 7:35","GMT-3.0","170","4,888.31","39,942.19"
"5/27/2024 7:35","GMT-3.0","170","4,887.84","38,204.30"
"5/27/2024 7:36","GMT-3.0","170","4,887.38","34,420.31"
"5/27/2024 7:36","GMT-3.0","170","4,886.91","38,254.69"
