*Exported on Mon Aug 05 07:54:08 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 6:58:42;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.263,12";"8.913,75";"8.239,12"
31-07-2024 6:59:42;GMT-3.0;"25,00";"22.498,83";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:00:42;GMT-3.0;"25,00";"26.485,55";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:01:42;GMT-3.0;"25,00";"30.876,56";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:02:42;GMT-3.0;"25,00";"30.435,94";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:03:42;GMT-3.0;"25,00";"30.123,05";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:04:42;GMT-3.0;"25,00";"30.043,36";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:05:42;GMT-3.0;"25,00";"29.960,16";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:06:42;GMT-3.0;"25,00";"29.947,27";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:07:42;GMT-3.0;"25,00";"29.748,05";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:08:42;GMT-3.0;"25,00";"30.085,55";"37,00";"71,28";"0,00";"26.983,12";"0,00";"0,00"
31-07-2024 7:09:42;GMT-3.0;"25,00";"30.124,22";"37,00";"71,28";"0,00";"26.983,12";"0,00";"7.231,64"
31-07-2024 7:10:42;GMT-3.0;"52,00";"37.548,75";"37,00";"71,28";"0,00";"26.983,12";"1.708,88";"17.183,44"
31-07-2024 7:11:42;GMT-3.0;"51,85";"37.810,12";"37,00";"71,28";"19.593,75";"18.395,44";"19.887,69";"16.009,80"
31-07-2024 7:12:42;GMT-3.0;"51,71";"40.752,98";"37,00";"71,28";"21.091,25";"19.074,44";"20.637,00";"18.448,69"
31-07-2024 7:13:42;GMT-3.0;"51,57";"41.034,28";"37,00";"71,28";"21.304,69";"19.560,38";"21.062,38";"18.929,81"
