*Exported on Mon Aug 05 09:03:46 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao MOSTO ESTERILIZADOR 2;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"100.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 6:45:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.643,34";"0,00";"9.318,56";"8.548,50"
31-07-2024 6:46:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.358,81";"0,00";"8.983,16";"8.434,47"
31-07-2024 6:47:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.290,84";"0,00";"8.946,94";"8.319,75"
31-07-2024 6:48:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.285,72";"0,00";"8.932,84";"8.289,78"
31-07-2024 6:49:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.268,84";"0,00";"8.913,75";"8.302,69"
31-07-2024 6:50:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.258,06";"0,00";"8.910,09";"8.286,72"
31-07-2024 6:51:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.266,06";"0,00";"8.902,16";"8.289,56"
31-07-2024 6:52:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.259,47";"0,00";"8.913,53";"8.302,50"
31-07-2024 6:53:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.247,06";"0,00";"8.891,31";"8.265,50"
31-07-2024 6:54:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.247,56";"0,00";"8.903,75";"8.294,53"
